web-scraper-order,web-scraper-start-url,bag,bag-href,metin,tarih
"1549378366-300","http://www.hurriyet.com.tr/arama/#/?page=46&key=ibm&where=/&how=Article&platform=/&isDetail=false","Bu yazın en sıcak olayları                                 2011 yılının yaz ayları, birçok önemli gelişmeye ve habere sahne oldu. İşte o olaylar...","http://www.hurriyet.com.tr/teknoloji/bu-yazin-en-sicak-olaylari-18779166","2011 yılının yaz ayları, birçok önemli gelişmeye ve habere sahne oldu. İşte o olaylar...","20.09.2011 - 12:44"
"1549401715-531","http://www.hurriyet.com.tr/arama/#/?page=20&key=ibm&where=/&how=Article&platform=/&isDetail=false","İndeks Bilgisayar 2016 yılında net karını artırdı                                 150'den fazla dünya teknoloji devinin distribütörlüğünü yapan Index Grup, 2016 yılı mali sonuçlarını ve 2017 hedeflerini açıkladı.","http://www.hurriyet.com.tr/teknoloji/indeks-bilgisayar-2016-yilinda-net-karini-artirdi-40390959","150'den fazla dünya teknoloji devinin distribütörlüğünü yapan Index Grup, 2016 yılı mali sonuçlarını ve 2017 hedeflerini açıkladı.","10.03.2017 - 14:00"
"1549412192-618","http://www.hurriyet.com.tr/arama/#/?page=10&key=ibm&where=/&how=Article&platform=/&isDetail=false","Trade Envoy Lord Janvrin urged tech companies to invest in the UK (4)                                 Trade Envoy Lord Janvrin urged tech companies to invest in the UK (4)","http://www.hurriyet.com.tr/trade-envoy-lord-janvrin-urged-tech-companies-t-40739533","Trade Envoy Lord Janvrin urged tech companies to invest in the UK (4)","null"
"1549409570-598","http://www.hurriyet.com.tr/arama/#/?page=13&key=ibm&where=/&how=Article&platform=/&isDetail=false","‘Yeni yaka’mesleklere talep artacak                                 Yapay zekanın gelişmesiyle ortaya çıkan teknolojik çözümleri uygulayabilecek insan gücüne, siber güvenlikçilere, yazılım-programlama, istatistik ve matematik yeteneklerine olan ihtiyaç çok hızlı artıyor. Bu tür yeni nesil meslekleri yeni yaka olarak tanımlayan IBM, teknoloji alanında hızlıca personel yetiştirmek için özel eğitim programları geliştiriyor. IBM Türk İK Ülke Lideri Pınar Yücealp, “Teknoloji ne kadar gelişirse gelişsin o teknolojiyi anlayacak insana ihtiyaç var. Bizim yapmak istediğimiz her ikisini, birbiriyle konuşturabilmek. Çağa ayak uydurabilmek için kompakt, hızlı eğitimlere ihtiyaç var” diyor.","http://www.hurriyet.com.tr/ik-yeni-ekonomi/yeni-yakamesleklere-talep-artacak-40500122","Yapay zekanın gelişmesiyle ortaya çıkan teknolojik çözümleri uygulayabilecek insan gücüne, siber güvenlikçilere, yazılım-programlama, istatistik ve matematik yeteneklerine olan ihtiyaç çok hızlı artıyor. Bu tür yeni nesil meslekleri yeni yaka olarak tanımlayan IBM, teknoloji alanında hızlıca personel yetiştirmek için özel eğitim programları geliştiriyor. IBM Türk İK Ülke Lideri Pınar Yücealp, “Teknoloji ne kadar gelişirse gelişsin o teknolojiyi anlayacak insana ihtiyaç var. Bizim yapmak istediğimiz her ikisini, birbiriyle konuşturabilmek. Çağa ayak uydurabilmek için kompakt, hızlı eğitimlere ihtiyaç var” diyor.","23.06.2017 - 23:32"
"1549398544-503","http://www.hurriyet.com.tr/arama/#/?page=23&key=ibm&where=/&how=Article&platform=/&isDetail=false","ÖRAV’da eğitim şenliği başlıyor                                 Öğretmenlerin kişisel ve mesleki gelişimlerine destek vermek amacıyla programlar yürüten Öğretmen Akademisi Vakfı (ÖRAV), 19 Kasım Cumartesi günü Ankara’da “ÖRAV 2. Eğitim Şenliği” programını düzenliyor.","http://www.hurriyet.com.tr/egitim/oravda-egitim-senligi-basliyor-40278688","Öğretmenlerin kişisel ve mesleki gelişimlerine destek vermek amacıyla programlar yürüten Öğretmen Akademisi Vakfı (ÖRAV), 19 Kasım Cumartesi günü Ankara’da “ÖRAV 2. Eğitim Şenliği” programını düzenliyor.","15.11.2016 - 17:15"
"1549399109-508","http://www.hurriyet.com.tr/arama/#/?page=22&key=ibm&where=/&how=Article&platform=/&isDetail=false","Robotlar markaları öldürecek mi?                                 Dünyada 5-10 yıl içinde otomobiller kendi kendilerine gitmeye başladığında, yani sürücüye ihtiyaç duymayan robot otomobillerin devreye girmesiyle bu araçlarla yolculuk edecekler için markanın Ford, BMW ya da Mercedes olması fark edecek mi? Nasıl uçaklarda, otobüslerde veya trenlerde markaya bakmıyorsak, otomobillerde bakacak mıyız? İşte son dönemde otomotiv dünyasındaki en önemli tartışma konusu.","http://www.hurriyet.com.tr/ekonomi/robotlar-markalari-oldurecek-mi-40310762","Dünyada 5-10 yıl içinde otomobiller kendi kendilerine gitmeye başladığında, yani sürücüye ihtiyaç duymayan robot otomobillerin devreye girmesiyle bu araçlarla yolculuk edecekler için markanın Ford, BMW ya da Mercedes olması fark edecek mi? Nasıl uçaklarda, otobüslerde veya trenlerde markaya bakmıyorsak, otomobillerde bakacak mıyız? İşte son dönemde otomotiv dünyasındaki en önemli tartışma konusu.","18.12.2016 - 21:49"
"1549377861-207","http://www.hurriyet.com.tr/arama/#/?page=60&key=ibm&where=/&how=Article&platform=/&isDetail=false","HP 11.7 milyar dolara şirket aldı                                 ABD'li bilgisayar şirketi Hewlett-Packard (HP), İngiliz yazılım şirketi Autonomy'i 11,7 milyar dolara satın alıyor.","http://www.hurriyet.com.tr/ekonomi/hp-11-7-milyar-dolara-sirket-aldi-18528460","ABD'li bilgisayar şirketi Hewlett-Packard (HP), İngiliz yazılım şirketi Autonomy'i 11,7 milyar dolara satın alıyor.","19.08.2011 - 15:14"
"1549377171-77","http://www.hurriyet.com.tr/arama/#/?page=77&key=ibm&where=/&how=Article&platform=/&isDetail=false","Kaybolan Malezya uçağında organize işler kuşkusu                                 Vietnam’ın güneydoğusunda kaybolan 227 yolcu ve 12 mürettebatlı Malezya Havayolları uçağının bir terör saldırıyla düşürülmüş olabileceği iddiaları güçleniyor.","http://www.hurriyet.com.tr/dunya/kaybolan-malezya-ucaginda-organize-isler-kuskusu-25969991","Vietnam’ın güneydoğusunda kaybolan 227 yolcu ve 12 mürettebatlı Malezya Havayolları uçağının bir terör saldırıyla düşürülmüş olabileceği iddiaları güçleniyor.","10.03.2014 - 01:13"
"1549422965-702","http://www.hurriyet.com.tr/arama/#/?page=1&key=ibm&where=/&how=Article&platform=/&isDetail=false","IBM'in kredi notu düşürüldü                                 S&P, IBM'nin kredi notunu A+'dan A'ya indirdi.","http://www.hurriyet.com.tr/teknoloji/ibmin-kredi-notu-dusuruldu-41007178","S&P, IBM'nin kredi notunu A+'dan A'ya indirdi.","03.11.2018 - 07:30"
"1549377296-101","http://www.hurriyet.com.tr/arama/#/?page=75&key=ibm&where=/&how=Article&platform=/&isDetail=false","İçinden iki Yunanistan, 39 Zambiya çıkaran “şirket”                                 Hisselerindeki yükselişle tarihin en değerli şirketi konumuna yükselen dünyanın en popüler markası Apple bugün ekonomik büyüklüğüyle rakipleri bir yana birçok ülkeyi cebinden çıkarıyor.","http://www.hurriyet.com.tr/ekonomi/icinden-iki-yunanistan-39-zambiya-cikaran-sirket-21277501","Hisselerindeki yükselişle tarihin en değerli şirketi konumuna yükselen dünyanın en popüler markası Apple bugün ekonomik büyüklüğüyle rakipleri bir yana birçok ülkeyi cebinden çıkarıyor.","23.08.2012 - 00:00"
"1549377735-181","http://www.hurriyet.com.tr/arama/#/?page=62&key=ibm&where=/&how=Article&platform=/&isDetail=false","CeBIT'ten teknoloji izlenimleri                                 Cebit 2008'i Samsung Electronics Bilgi İşlem ve Online Pazarlama Müdürü Ömer Suner, Nexum Boğaziçi Kurucu Ortağı Emre Gürül ve Türk Telekom Ürün Müdürü Ahmet Özdemir ile birlikte gezdik.","http://www.hurriyet.com.tr/gundem/cebitten-teknoloji-izlenimleri-8451498","Cebit 2008'i Samsung Electronics Bilgi İşlem ve Online Pazarlama Müdürü Ömer Suner, Nexum Boğaziçi Kurucu Ortağı Emre Gürül ve Türk Telekom Ürün Müdürü Ahmet Özdemir ile birlikte gezdik.","13.03.2008 - 21:54"
"1549378099-251","http://www.hurriyet.com.tr/arama/#/?page=54&key=ibm&where=/&how=Article&platform=/&isDetail=false","ODTÜ’lü öğretim üyesine ödül                                 ODTÜ Elektrik-Elektronik Mühendisliği Bölümü Öğretim Üyelerinden Doç. Dr. Elif Uysal Bıyıkoğlu, IBM’in fakülte ödülünü kazandı.","http://www.hurriyet.com.tr/odtu-lu-ogretim-uyesine-odul-15265203","ODTÜ’lü öğretim üyesine ödül","null"
"1549387609-416","http://www.hurriyet.com.tr/arama/#/?page=31&key=ibm&where=/&how=Article&platform=/&isDetail=false","Tüketicinin değişen rolü                                 Tüketiciler artık daha fazla güç talep ediyor, fiyatı, ürünü ve hatta tüm şirketi kontrol etmek istiyorlar. Günümüzde bir kişinin sahip olduğu güç sosyal bir varlık olmasından geliyor. IBM Global Yazılım Grubu Pazarlama Direktörü Dario Di Barbieri, tüketicinin değişen rolünü Hürriyet'e anlattı.","http://www.hurriyet.com.tr/teknoloji/tuketicinin-degisen-rolu-27610202","Tüketiciler artık daha fazla güç talep ediyor, fiyatı, ürünü ve hatta tüm şirketi kontrol etmek istiyorlar. Günümüzde bir kişinin sahip olduğu güç sosyal bir varlık olmasından geliyor. IBM Global Yazılım Grubu Pazarlama Direktörü Dario Di Barbieri, tüketicinin değişen rolünü Hürriyet'e anlattı.","20.11.2014 - 14:40"
"1549415196-641","http://www.hurriyet.com.tr/arama/#/?page=8&key=ibm&where=/&how=Article&platform=/&isDetail=false","Markaların gücü adına!                                 2018 yılında dünyanın en değerli 100 markasının toplam değeri yüzde 21 artışla 4.4 trilyon dolara ulaşırken, 56 teknoloji şirketi 1.6 trilyon dolar değerle en yüksek payı elde etti. Markaların değeri son 12 yılın en büyük artışını yaşarken, ABD’li ve Çinli şirketler aslan payını aldı. Listenin ilk 10’unda 8 teknoloji şirketi bulunurken, 2 Çinli şirket ilk kez ilk 10’a girdi.","http://www.hurriyet.com.tr/ekonomi/markalarin-gucu-adina-40851907","2018 yılında dünyanın en değerli 100 markasının toplam değeri yüzde 21 artışla 4.4 trilyon dolara ulaşırken, 56 teknoloji şirketi 1.6 trilyon dolar değerle en yüksek payı elde etti. Markaların değeri son 12 yılın en büyük artışını yaşarken, ABD’li ve Çinli şirketler aslan payını aldı. Listenin ilk 10’unda 8 teknoloji şirketi bulunurken, 2 Çinli şirket ilk kez ilk 10’a girdi.","29.05.2018 - 23:05"
"1549387727-417","http://www.hurriyet.com.tr/arama/#/?page=31&key=ibm&where=/&how=Article&platform=/&isDetail=false","ASELSAN'la elektrikli araçlar daha fazla yol gidecek                                 ASELSAN ve IBM tarafından geliştirilecek piller ile elektrikli araçların menzil sorunu sona erecek. Mevcut Li-ion pil teknolojileri ile ancak 160 km gidebilen aile tipi bir binek otomobil, geliştirilecek yeni teknoloji sayesinde en az 800 kilometre mesafeyi alabilecek.","http://www.hurriyet.com.tr/teknoloji/aselsanla-elektrikli-araclar-daha-fazla-yol-gidecek-27639427","ASELSAN ve IBM tarafından geliştirilecek piller ile elektrikli araçların menzil sorunu sona erecek. Mevcut Li-ion pil teknolojileri ile ancak 160 km gidebilen aile tipi bir binek otomobil, geliştirilecek yeni teknoloji sayesinde en az 800 kilometre mesafeyi alabilecek.","26.11.2014 - 09:03"
"1549377257-93","http://www.hurriyet.com.tr/arama/#/?page=75&key=ibm&where=/&how=Article&platform=/&isDetail=false","Vize muhabbeti                                 Türkiye’nin partner ülke statüsünde katıldığı Almanya’nın Hannover kentindeki dünyanın en büyük bilişim fuarı CeBIT’in açılışına Başbakan Erdoğan ile Alman mevkidaşı Merkel’in birbirlerini iğneleyen sözleri damgasını vurdu.","http://www.hurriyet.com.tr/gundem/vize-muhabbeti-17159320","Türkiye’nin partner ülke statüsünde katıldığı Almanya’nın Hannover kentindeki dünyanın en büyük bilişim fuarı CeBIT’in açılışına Başbakan Erdoğan ile Alman mevkidaşı Merkel’in birbirlerini iğneleyen sözleri damgasını vurdu.","02.03.2011 - 00:00"
"1549403586-548","http://www.hurriyet.com.tr/arama/#/?page=18&key=ibm&where=/&how=Article&platform=/&isDetail=false","Wozniak açıkladı: 2075'te bize ne olacak?                                 Apple'ın ortak kurucusu Steve Wozniak üç teknoloji devinin gelecekleri hakkında ilginç tahminlerde bulundu.","http://www.hurriyet.com.tr/teknoloji/wozniak-acikladi-2075te-bize-ne-olacak-40430082","Apple'ın ortak kurucusu Steve Wozniak üç teknoloji devinin gelecekleri hakkında ilginç tahminlerde bulundu.","18.04.2017 - 08:21"
